@relation HW8_ionosphere

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute CLASS {1,2}

@data
0.347937,0,0.573083,-0.005962,0.560903,0.090647,0.631041,0.150839,0.640749,0.380106,0.585642,0.499052,0.580869,0.630680,0.492781,0.899856,0.354456,1.049067,0.278684,1.051531,0.242125,1.030219,0.104319,1.164543,-0.108453,1.227008,-0.526653,1.112090,-0.269802,1.107118,-0.366404,0.963899,-0.447006,0.963472,1
-2.865899,0,0.720619,2.164823,0.767382,-2.421581,0.913227,-2.149516,0.962700,1.691956,-0.845050,-0.313329,0.963054,-2.209485,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-2.191921,1.913874,1.055911,2.004727,-0.684820,0.139995,0.887941,1.944525,-0.657153,0.054938,-2.366672,-1.939751,-0.668430,-0.030918,2
0.347937,0,0.590764,0.208588,0.646503,0.298824,0.623064,0.515467,0.549321,0.599202,0.438933,0.898068,0.404700,1.326778,0.251431,1.450197,0.055566,1.672907,-0.166063,1.702149,-0.327265,1.636260,-0.592174,1.793695,-0.812074,1.708941,-1.455994,1.544616,-1.233119,1.461585,-1.291085,1.260623,-1.575687,1.161278,1
-2.865899,0,0.720619,-2.365858,-3.079797,1.918601,-3.146419,1.691099,0.962700,1.691956,0.929584,1.707619,-2.251418,-2.209485,-2.058980,-2.336826,1.000050,2.020317,1.022903,-1.880216,-2.191921,-1.945894,-2.256623,-1.787057,1.043935,0.139995,0.887941,-1.691672,1.079303,-1.913666,-2.366672,1.954525,-2.581707,2.104295,2
0.347937,0,0.331375,0.195540,0.249186,0.276342,0.194975,0.136380,-0.281262,0.567168,-0.050138,0.625179,-0.242373,0.969272,-0.141292,0.654531,-0.371831,1.051584,-0.730471,1.154021,-0.608885,0.811621,-0.747035,0.951066,-0.943148,0.926749,-1.435556,0.762324,-1.070986,0.636483,-1.082890,0.472675,-1.124670,0.634286,1
-2.865899,0,0.720619,-2.365858,0.767382,1.918601,0.913227,-2.149516,0.962700,1.691956,0.929584,-2.334276,0.963054,1.831959,1.004615,-2.336826,1.000050,-2.005756,1.022903,1.972783,1.087691,1.913874,1.055911,-1.787057,1.043935,-1.826594,0.887941,-1.691672,1.079303,2.023542,1.132992,-1.939751,1.244848,2.104295,2
0.347937,0,0.669726,0.195834,0.654274,0.183310,0.685542,0.390052,0.745943,0.301259,0.673150,0.600483,0.517817,0.867751,0.544249,1.128056,0.329327,1.353861,0.206462,1.402501,0.173417,1.299379,-0.015876,1.542546,-0.220960,1.638733,-0.723571,1.554379,-0.526971,1.638464,-0.668670,1.520352,-0.865287,1.554307,1
-2.865899,0,-1.288590,-0.100517,0.767382,1.918601,-1.116596,-0.229209,0.962700,1.691956,-0.845050,-0.313329,0.963054,-2.209485,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.600356,0.108835,-0.684820,0.139995,0.887941,-1.691672,-0.657153,0.054938,-2.366672,1.954525,-0.668430,-0.030918,2
0.347937,0,0.566071,0.249500,0.505754,0.394264,0.356691,0.477273,0.382656,0.799739,0.174460,0.954189,0.051269,1.320231,-0.041526,1.321720,-0.308516,1.553655,-0.499036,1.513718,-0.749941,1.469402,-0.906418,1.461118,-1.191190,1.432202,-1.800876,1.190977,-1.469798,1.041819,-1.546806,0.800495,-1.744285,0.718435,1
-2.865899,0,-1.288590,-0.100517,0.767382,1.918601,0.913227,1.691099,-1.009432,-0.374796,-0.845050,-0.313329,-2.251418,-2.209485,-0.527182,-0.155185,-2.236090,-2.005756,-0.573860,0.046284,-0.552115,-0.016010,1.055911,2.004727,-0.684820,0.139995,0.887941,1.944525,-0.657153,0.054938,-2.366672,1.954525,-0.668430,-0.030918,2
0.347937,0,0.495668,0.763438,0.111938,1.255226,-0.524943,1.458588,-1.142077,1.488071,-1.547752,1.312342,-1.682039,0.952985,-1.797961,0.431807,-1.895324,-0.157889,-1.576308,-0.549814,-1.316871,-1.089122,-0.872795,-1.110944,-0.519516,-1.060706,-0.460245,-0.753388,0.093464,-0.532454,0.206089,-0.176832,0.138055,0.237179,1
-2.865899,0,0.720619,-2.365858,0.767382,1.918601,0.913227,1.691099,0.962700,1.691956,0.929584,1.707619,0.963054,-2.209485,1.004615,2.026455,1.000050,2.020317,1.022903,-1.880216,1.087691,-1.945894,1.055911,-1.787057,1.043935,-1.826594,0.887941,1.944525,1.079303,-1.913666,1.132992,1.954525,1.244848,2.104295,2
0.347937,0,0.188641,-0.967984,0.385568,-0.028448,0.483433,0.063946,0.086679,-0.266250,0.929584,0.115617,0.512176,0.396317,0.526664,0.563120,0.185707,0.355274,0.453386,-0.008525,0.389117,0.804731,0.279453,0.959560,0.949372,1.271748,-0.193529,1.002750,-0.440565,2.023542,-0.003174,0.975523,-0.083196,1.033080,1
-2.865899,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,-0.845050,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.600356,0.108835,-0.684820,0.139995,0.887941,1.944525,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,0.613107,-0.080311,0.715195,-0.257132,0.891346,-0.222065,0.879890,-0.341769,0.824065,-0.241989,0.918260,-0.093405,0.983553,-0.114650,0.907447,0.150911,0.999766,0.032682,1.051123,0.080098,0.995589,0.243405,0.927659,0.299309,0.795787,0.205623,1.035422,0.071041,1.095283,0.144874,1.244848,-0.036470,1
-2.865899,0,0.720619,2.164823,-3.079797,-2.421581,-3.146419,-2.149516,-1.009432,-0.374796,-0.845050,-0.313329,-2.251418,-2.209485,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-2.191921,1.913874,1.055911,2.004727,-0.684820,0.139995,0.887941,-1.691672,-0.657153,0.054938,-2.366672,-1.939751,-2.581707,-2.166132,2
0.347937,0,-0.274622,-0.483360,0.218043,-0.218656,0.325858,-0.185848,0.332900,-0.348300,-0.230760,-0.200277,0.465614,-0.099993,0.515987,-0.044838,0.466459,0.121863,0.438536,-0.043530,0.505609,0.116303,0.444367,0.248771,0.767905,0.495260,0.111795,0.277401,0.006659,0.188016,0.371220,0.183525,0.376832,0.168639,1
0.347937,0,0.092319,2.164823,0.612975,-1.902647,0.543252,-0.145714,0.491104,-0.153612,0.695137,1.177039,0.481960,0.179554,0.635759,0.143961,0.894519,-0.497669,0.555626,0.407098,0.511840,0.458394,0.396733,1.576729,1.043935,-0.918934,0.679923,0.530335,0.576946,1.114953,1.132992,-0.119605,0.412993,0.479675,2
0.347937,0,0.244356,-0.276716,0.767382,-0.894488,0.913227,-1.875700,0.568274,-0.248497,-0.036598,-1.177849,0.963054,-0.442990,1.004615,-1.977269,0.179025,0.044562,0.739031,-0.067881,1.058420,-0.400790,1.055911,0.526633,0.518912,-0.380777,0.735831,-0.319899,0.712719,0.095038,0.914123,-0.520385,1.244848,-1.248780,1
0.347937,0,-0.514623,0.252060,-0.362823,-0.091055,-0.579525,0.234066,-0.549018,-0.101365,-0.499795,0.197809,-0.250184,0.558197,-0.390102,0.345654,-0.680979,0.751400,-0.493096,0.526040,-0.143754,0.171729,-0.471465,0.676863,-0.727935,0.700119,-1.165973,0.603786,-0.913906,0.346016,-0.780257,0.613492,-1.033215,0.583895,2
0.347937,0,-0.132491,-0.172442,0.290293,-0.367741,0.131908,-0.252060,0.054888,-0.305084,0.250006,-0.112830,0.306128,-0.236876,0.433224,-0.129224,0.528107,0.059197,0.389260,0.076857,0.231991,-0.069622,0.378945,0.180310,0.179558,0.218030,0.138064,0.103936,0.414344,-0.210666,0.587902,-0.019659,0.527369,-0.098711,1
0.347937,0,-1.159920,-0.446458,-1.241480,-0.123216,-0.946618,-0.276506,-1.038580,0.012079,-0.731403,-0.313329,-0.446251,-0.387845,-0.436638,-0.155185,-0.586144,-0.052225,-0.778374,-0.352309,-0.439018,0.012514,-0.486123,0.164878,-0.548559,0.459684,-0.505324,0.036867,-0.759795,-0.129323,-0.539270,0.112902,-0.527057,-0.262311,2
0.347937,0,-0.045753,0.145272,0.203654,-0.401986,0.311547,-0.196986,0.455330,-0.370166,0.415455,0.005415,0.506406,-0.193289,0.694488,-0.011197,0.735803,-0.325977,0.522797,-0.128257,0.473223,-0.041909,0.409337,0.331508,0.546970,-0.046988,0.303773,0.096009,0.442214,0.149628,0.763060,-0.092793,0.579276,-0.131230,1
0.347937,0,-0.779939,0.713850,-1.156208,-0.251490,-1.717829,-2.149516,-1.009432,-0.374796,-0.710267,-0.461707,-0.644182,-0.188763,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.539669,1.298260,-0.931609,0.747201,-0.864265,0.841989,-0.941372,-1.691672,-0.657153,0.054938,-0.506093,-1.939751,-0.668430,-0.030918,2
0.347937,0,0.481584,-0.119931,0.571522,-0.304982,0.793569,-0.264197,0.749217,-0.638410,0.613841,-0.534259,0.783895,-0.164939,0.863414,-0.454484,0.791933,-0.115696,0.875714,0.000857,0.890848,-0.297329,0.771877,-0.126881,0.873463,-0.243627,0.660221,-0.144525,0.807582,-0.198264,0.930432,-0.353651,1.086945,-0.390211,1
0.347937,0,-0.430497,-1.233188,-1.156208,-0.251490,-1.116596,-0.229209,-0.093219,0.680116,0.201239,-0.271232,-0.644182,-0.188763,-0.527182,-0.155185,-0.351718,-0.906980,0.370897,-0.306902,-0.552115,-0.016010,-0.600356,0.108835,1.022326,-0.663022,-2.986491,-1.691672,-1.141920,-1.433819,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,0.496653,-0.063570,0.613629,-0.223170,0.759813,-0.203112,0.749295,-0.586080,0.753949,-0.483654,0.851190,-0.209637,0.898829,-0.349744,0.773924,-0.094518,0.854461,-0.031239,0.897768,-0.250028,0.872181,-0.116947,0.749701,-0.138041,0.625506,-0.088255,0.828142,-0.201985,0.844690,-0.235071,0.992027,-0.292162,1
0.347937,0,-1.288590,-0.100517,0.767382,0.028213,0.678661,-0.267615,-1.009432,-0.374796,0.929584,-1.171099,0.963054,0.206409,1.004615,-0.271532,1.000050,-1.634471,-0.573860,0.046284,1.087691,-0.093205,1.055911,-0.245071,-0.684820,0.139995,0.887941,-1.691672,-0.657153,0.054938,1.132992,0.236721,1.066282,-0.234959,2
0.347937,0,0.341743,-0.016383,0.481594,-0.254593,0.486965,-0.215498,0.559813,-0.463377,0.709015,-0.313329,0.731146,-0.324434,0.796735,-0.148946,0.722664,-0.102007,0.719518,-0.182142,0.708190,-0.178680,0.795645,0.014041,0.646322,0.005146,0.531454,-0.031185,0.776656,-0.150368,0.808031,-0.089970,0.903194,-0.354254,1
0.347937,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,-0.845050,-0.313329,-2.251418,1.831959,1.004615,1.048469,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.600356,0.108835,-0.684820,0.139995,0.887941,1.944525,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,-0.286597,-0.059334,-0.326814,-0.460035,-0.088511,-0.309017,-0.020802,-0.176181,-0.052232,-0.192597,0.253363,-0.430199,0.264573,-0.234510,0.235140,-0.112978,0.309549,0.026267,0.244355,-0.081182,0.212722,0.089137,0.338966,0.139995,-0.018386,0.066793,0.091554,0.121418,0.337606,-0.098829,0.459658,-0.213927,1
-2.865899,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-1.009432,-0.374796,-0.845050,-0.313329,-0.644182,-0.188763,-0.527182,-0.155185,-0.618020,0.007281,-0.573860,0.046284,-0.552115,-0.016010,-0.600356,0.108835,-0.684820,0.139995,0.887941,-1.691672,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,0.720619,1.032153,0.767382,0.291033,-0.609140,1.691099,-0.677108,1.509669,-1.081715,1.312604,-1.192362,1.039694,-1.198416,0.670697,-1.324518,0.343639,-1.159489,0.059345,-0.986287,-0.190182,-0.868307,-0.136948,-0.819352,-0.110627,-1.089744,-0.059783,-0.639216,-0.083573,-0.577924,-0.073263,-0.625400,-0.073985,1
0.347937,0,-1.288590,-0.100517,-1.156208,-0.251490,0.913227,1.691099,-2.981564,-2.441548,-0.845050,-0.313329,0.963054,-0.413285,-0.527182,-0.155185,-0.618020,0.007281,-2.170624,1.972783,1.087691,1.913874,1.055911,-1.787057,-0.684820,0.139995,0.887941,-1.691672,-0.657153,0.054938,-0.616840,0.007387,1.244848,2.104295,2
0.347937,0,0.460387,0.760924,0.076794,1.250474,-0.480307,1.434258,-1.086996,1.500575,-1.593467,1.290212,-1.778264,0.853121,-1.768689,0.340811,-1.930857,-0.245134,-1.651260,-0.687751,-1.180718,-1.229154,-0.815886,-1.232736,-0.415964,-1.166233,-0.302595,-0.811131,0.255754,-0.533616,0.367248,-0.108234,0.316143,0.324488,1
0.347937,0,-1.288590,-0.100517,-1.156208,-0.251490,-1.116596,-0.229209,-2.981564,1.691956,-0.845050,-0.313329,0.963054,0.565633,-0.710998,-0.416982,-0.618020,0.007281,-2.170624,-1.880216,-0.552115,-0.016010,1.055911,-1.787057,-0.684820,0.139995,0.887941,0.538535,-0.657153,0.054938,-0.616840,0.007387,-0.668430,-0.030918,2
0.347937,0,0.483111,0.884702,-0.010268,1.433695,-0.717289,1.586193,-1.484775,1.537859,-1.954658,1.126738,-2.033525,0.491250,-1.942318,-0.271641,-1.869694,-0.892687,-1.323541,-1.365552,-0.719982,-1.602703,-0.163367,-1.361808,0.283006,-0.959525,0.348368,-0.317790,0.601395,0.243904,0.400460,0.765116,-0.003585,1.200161,1
0.347937,0,-0.628886,-0.043431,-0.863130,0.210262,-0.813766,1.191877,-1.516388,1.533313,-1.028050,0.078331,-1.630254,0.332300,-1.967884,-0.273190,-0.830262,-0.281167,-1.057919,-0.813224,-0.739201,-1.667933,-0.556167,-0.323163,-0.201771,0.016199,-0.395717,-0.089491,-0.176902,-0.169660,-0.353000,0.266278,-0.435067,0.406117,1
0.347937,0,0.387633,0.785706,-0.116700,1.453746,-0.866400,1.487585,-1.664594,1.352554,-2.088820,0.890428,-2.036402,0.253957,-1.820662,-0.682357,-1.584234,-1.238668,-0.882898,-1.644933,-0.348140,-1.734842,0.246145,-1.264814,0.683369,-0.405419,0.558769,0.284928,0.499187,1.021109,0.040082,1.370598,-0.744635,1.665381,1
0.347937,0,-0.036149,-0.179578,-0.019655,-0.241052,0.109600,-0.372483,0.236502,-0.354893,0.263298,-0.464111,0.433116,-0.042867,0.436870,-0.338967,0.474323,0.191393,0.498335,0.046284,0.414796,0.179063,0.228771,0.168158,0.455208,0.416872,0.122024,0.163134,0.235107,0.142580,0.463384,-0.011364,0.505787,-0.226205,1
0.347937,0,0.207246,-0.154659,0.205155,-0.179681,0.349809,0.095554,0.553049,-0.215222,0.600106,0.574554,0.381026,-0.177629,0.556902,0.318034,1.000050,0.129392,0.400629,0.145441,0.554147,0.065585,0.261267,-0.365138,0.576791,-0.170903,0.146510,0.255948,-0.120901,0.225025,0.361596,0.152605,0.485162,0.432231,1
0.347937,0,-0.052163,0.328153,0.347212,-0.212862,0.456233,-0.178378,0.273972,-0.587837,0.530966,-0.151653,0.544546,-0.086515,0.580644,-0.029174,0.492218,-0.172342,0.411215,0.360457,0.533977,0.130140,0.457634,0.261284,0.355096,-0.002209,0.089866,0.285819,0.299234,0.560712,0.317378,0.186660,0.299861,0.168126,1
0.347937,0,0.084042,0.021245,0.475054,-0.247106,0.595377,-0.223429,0.653075,-0.170167,0.500353,-0.230429,0.672016,-0.176942,0.709561,-0.140503,0.686500,-0.243282,0.670577,-0.021837,0.700123,0.001533,0.635799,0.127377,0.691822,0.056553,0.322739,0.146353,0.423530,0.283257,0.548968,0.030558,0.563855,-0.004719,1
0.347937,0,-0.283985,-0.100517,-0.411856,-0.025041,-0.119344,-0.103966,-0.083378,-0.455668,-0.212357,-0.568150,0.089553,-0.092112,0.245380,-0.098266,-0.041146,0.401131,0.099559,0.331078,0.139457,-0.066361,-0.067469,-0.105476,0.134455,0.122886,-0.239732,0.252020,0.014786,0.131970,-0.000601,0.295232,0.188393,0.340417,1
0.347937,0,0.315362,0.112810,0.346673,0.196764,0.337326,0.309783,0.357650,0.477781,0.324736,0.699611,0.286375,1.040119,0.226615,1.119875,-0.078329,1.373347,-0.101426,1.270536,-0.394710,1.298318,-0.566138,1.478351,-0.836051,1.382546,-1.280288,1.229939,-0.973640,1.157652,-1.063327,1.014077,-1.191500,0.875843,1
0.347937,0,0.720619,0.121531,0.767382,0.293225,0.880547,0.405338,0.575472,0.720996,0.485518,0.905242,0.270930,1.264985,0.320070,1.460952,-0.141466,1.661856,-0.236352,1.583187,-0.392906,1.569621,-0.629076,1.623084,-0.946623,1.626658,-1.491716,1.384314,-1.207836,1.254763,-1.321865,1.069005,-1.487599,0.919978,1
0.347937,0,0.507844,0.203605,0.517334,0.433022,0.484854,0.603974,0.240663,0.864739,0.113306,1.121867,-0.006125,1.350239,-0.155476,1.579721,-0.470226,1.609618,-0.720108,1.515452,-0.883372,1.275584,-1.101592,1.295853,-1.385865,1.132907,-1.944560,0.867356,-1.530834,0.591422,-1.541154,0.380692,-1.602262,0.096597,1
0.347937,0,0.612745,0.295872,0.593220,0.467744,0.610703,0.730177,0.443595,0.944660,0.205800,1.178898,0.138510,1.500843,-0.060612,1.822799,-0.327431,1.888041,-0.585054,1.840028,-0.861711,1.708978,-1.147305,1.672794,-1.489279,1.644082,-2.183767,1.332462,-1.836711,1.089715,-1.934831,0.834687,-2.222202,0.526202,1
0.347937,0,0.555201,0.311729,0.499810,0.519826,0.362597,0.649275,0.182229,1.069141,0.048940,1.200806,-0.063970,1.464086,-0.287241,1.667750,-0.611613,1.722589,-0.835570,1.546121,-1.142380,1.454426,-1.313992,1.348464,-1.603480,1.199712,-2.217959,0.871337,-1.777359,0.593115,-1.766655,0.273502,-1.893999,0.084255,1
0.347937,0,0.251007,0.377605,0.073639,0.575575,-0.133979,0.778953,-0.713612,0.085532,-0.600985,0.890449,-0.768373,0.711368,-0.527182,0.905877,-1.062844,0.853038,-1.470219,0.755582,-1.152137,0.348043,-1.271691,0.252695,-1.350097,0.076494,-1.706805,-0.100582,-1.135373,-0.333153,-0.966141,-0.472544,-0.895995,-0.612081,1
0.347937,0,-0.104362,-1.480721,0.487115,0.948527,0.530119,-0.089314,0.107248,-0.039465,-0.263307,0.175175,0.164756,0.058816,0.451744,0.278263,0.544628,0.867149,0.293262,0.314202,0.517563,0.520787,0.540381,0.246951,0.211920,0.664150,-0.099788,0.629803,0.145367,0.617447,0.144057,0.578366,0.112589,0.608408,1
0.347937,0,0.720619,0.157392,0.190670,-0.515026,0.539618,-0.043380,0.393878,-0.351256,0.151709,-0.470558,0.465936,0.064312,0.370972,-0.068247,0.241677,-0.061485,0.535092,0.371631,0.639630,0.123154,-0.069224,0.220351,0.236970,0.875126,-0.098296,0.452793,-0.393559,0.693711,0.155554,0.375338,0.406201,0.293207,1
0.347937,0,0.416083,0.053390,0.393474,-0.301380,0.446997,-0.292560,0.306473,-0.511615,0.212313,-0.468254,0.436845,-0.305379,0.457151,-0.295639,0.016247,0.098471,0.563898,0.073139,0.365684,-0.171153,0.284587,-0.051425,0.128352,-0.308820,-0.106645,-0.039530,0.256448,-0.113122,0.157933,-0.179947,0.139414,-0.240340,1
0.347937,0,0.720619,0.081004,0.705346,-0.261950,0.845898,-0.243073,0.725650,-0.455875,0.929584,-0.284651,0.901754,-0.217781,0.942532,-0.191640,0.975730,0.027451,0.881622,-0.124173,1.005963,-0.061633,0.967068,0.059713,1.012195,0.179386,0.767291,0.071265,1.079303,-0.060088,1.006549,-0.060062,1.096110,-0.109345,1
0.347937,0,-0.325415,-0.380763,-0.333219,-0.519952,0.306371,-0.981489,0.434090,-0.225659,-0.378516,-0.750843,0.151159,0.134128,0.167657,-0.413840,0.065906,0.131807,0.224522,-0.480036,0.343858,0.342118,0.099715,0.265189,0.536010,0.525211,-0.014879,-0.099872,-0.388628,-0.462588,0.212983,0.087687,0.199452,-1.131535,1
0.347937,0,-0.012541,-0.199921,0.315915,-0.187081,0.130365,0.462640,0.279514,-0.384344,0.294318,-0.145307,0.632703,-1.066120,0.583631,1.043953,0.346091,0.286227,0.440244,0.468958,0.485538,-0.506278,0.574782,0.400025,0.433080,0.594179,0.283045,0.448302,0.413597,0.204965,0.543579,0.393719,0.652746,0.753154,1
0.347937,0,-0.281735,-0.181979,0.019567,-0.222237,0.078483,-0.199002,0.151680,-0.323706,0.339376,-0.322403,0.507965,-0.284121,0.491724,-0.135572,0.309182,0.057043,0.459549,-0.096586,0.380180,0.257204,0.352461,0.040659,0.119345,0.237224,0.046957,0.141407,0.170094,-0.015853,0.338691,0.213044,0.492432,-0.203657,1
0.347937,0,0.148417,-0.115174,0.126192,-0.342785,0.164365,-0.328642,0.528713,-0.207575,0.349527,-0.117115,0.396101,0.131683,0.394868,-0.197553,0.261708,-0.083930,0.175437,-0.146983,0.509249,0.271292,0.048221,0.519921,0.221515,0.031794,-0.175494,0.127153,-0.112045,-0.078848,0.243920,-0.200567,-0.086391,-0.141479,1
0.347937,0,0.080646,0.134398,0.325668,-0.176470,0.206545,-0.072742,0.193332,-0.385006,0.557124,-0.073806,0.316190,-0.088980,0.429716,0.054907,0.648475,-0.345625,0.604982,-0.163011,0.245519,0.003057,0.409768,0.263312,0.467689,-0.112515,0.186146,0.081865,0.671982,0.098680,0.454670,-0.132028,0.314191,-0.131081,1
0.347937,0,-0.069442,-0.161953,0.134886,-0.163210,-0.043205,-0.313837,-0.013348,-0.297727,0.406209,-0.470902,0.287468,-0.229865,0.288040,0.014917,0.418645,0.246107,0.335481,0.000568,0.320589,-0.002926,0.584289,0.044564,0.229363,0.073328,0.060013,0.140062,0.361174,0.048264,0.415264,-0.045419,0.291443,0.113849,1
0.347937,0,-0.293730,0.119424,-0.586594,-0.125082,-0.407152,-0.229209,0.120245,-0.424956,0.188710,-0.264280,-0.105838,-0.090677,0.275893,-0.144604,0.143880,-0.207712,0.116006,0.055627,0.021013,0.096406,-0.286792,0.596610,-0.147730,-0.155957,-0.341281,0.195787,0.025621,0.398971,-0.158139,0.007387,0.046734,-0.072384,1
0.347937,0,0.696951,-0.050974,0.634692,0.488511,0.586507,0.447162,0.463869,0.635970,0.460797,0.735119,0.241019,1.027287,0.133482,1.289868,-0.103474,1.425324,-0.120715,1.373122,-0.428884,1.406237,-0.495382,1.460302,-0.969874,1.510984,-1.370001,1.226558,-0.938616,1.153518,-1.224329,0.867924,-1.309052,0.769040,1
0.347937,0,0.678526,0.257633,0.577177,0.513185,0.548651,0.703312,0.405770,0.966278,0.198914,1.176979,0.004322,1.491588,-0.142088,1.694933,-0.541971,1.727924,-0.768554,1.582648,-0.981416,1.542448,-1.227005,1.467734,-1.567073,1.286989,-2.164860,0.963479,-1.732002,0.661189,-1.767425,0.364589,-1.895491,0.032455,1
0.347937,0,0.714612,0.390540,0.612840,0.769104,0.444379,0.969351,0.041951,1.239751,-0.192446,1.470986,-0.481739,1.494741,-0.631758,1.792453,-1.075432,1.458137,-1.271758,1.234703,-1.466618,0.912650,-1.676929,0.782521,-1.802598,0.452840,-2.340449,0.167824,-1.783627,-0.210075,-1.572511,-0.439462,-1.571516,-0.778926,1
0.347937,0,0.606717,0.351622,0.692977,0.633973,0.517696,0.857090,0.108510,1.089085,-0.102614,1.368706,-0.404077,1.619561,-0.448034,1.888619,-1.018363,1.697003,-1.257451,1.501831,-1.376134,1.191383,-1.685459,1.064895,-1.875085,0.747908,-2.542811,0.410395,-1.966546,-0.031661,-1.932696,-0.341560,-1.949024,-0.764727,1
0.347937,0,0.599504,0.535635,0.392012,0.894774,0.064092,1.175516,-0.319955,1.289167,-0.653443,1.513668,-0.965870,1.616449,-1.135765,1.637316,-1.570011,1.272816,-1.792271,0.823973,-1.884654,0.348506,-1.947183,0.027615,-1.986106,-0.388683,-2.274313,-0.717862,-1.463251,-1.154691,-1.078603,-1.371868,-0.839419,-1.552749,1
0.347937,0,0.516383,0.695908,0.139003,1.099023,-0.225544,1.582659,-1.081277,1.289146,-1.250341,1.209132,-1.048193,0.797673,-1.406082,0.464728,-1.698082,0.220481,-1.330071,-0.073025,-1.881276,-0.132015,-1.150187,-0.793458,-0.907777,-0.914490,-0.910609,-0.817621,-0.234830,-0.800972,0.023354,-0.577864,0.150549,0.253001,1
0.347937,0,-0.704453,0.126583,-0.707858,0.123784,-1.040295,0.430148,-0.772184,0.169091,-0.733851,0.117194,-0.720124,0.069223,-0.624191,0.017317,-0.720412,0.089755,-0.660580,0.073409,-0.620429,-0.021414,-0.647990,0.086539,-0.715160,0.110398,-1.066439,0.099609,-0.662016,0.030330,-0.615160,-0.011072,-0.662881,-0.044733,1
0.347937,0,-0.114026,-0.905302,0.767382,0.515377,0.413404,-0.240039,0.617952,0.025348,0.045603,-0.871757,0.416224,-0.059619,0.541047,0.164687,0.552945,-0.851662,0.641724,0.133188,0.545194,0.379404,0.803727,-0.668044,0.436278,0.047585,0.051761,-0.065765,0.260043,-0.207792,-0.343831,-0.230514,0.188087,-0.251037,1
0.347937,0,0.391290,0.198847,0.232066,-0.120004,0.219617,-0.069535,-0.538329,-0.106924,-0.067104,0.097530,0.150082,0.067586,0.158251,0.139489,-0.143084,0.066102,0.195109,0.349823,-0.013685,0.266062,-0.111840,0.386356,-0.227806,0.425741,-0.591298,0.386669,-0.198225,0.372612,-0.288449,0.272821,-0.349773,0.250887,1
0.347937,0,0.601674,0.169806,0.493039,-0.228964,0.611271,-0.199521,0.508439,-0.380542,0.653788,-0.092722,0.694469,-0.127596,0.739308,-0.078697,0.592911,0.046394,0.703854,0.092616,0.773865,0.078573,0.728947,0.210303,0.652130,0.183654,0.482249,0.239785,0.835140,0.237054,0.745632,0.145439,0.809941,0.129394,1
0.347937,0,0.461652,-0.002519,0.381625,0.145572,0.893112,0.333288,0.754739,-0.547101,0.727240,-0.354313,0.809499,-0.728781,0.842398,0.280358,0.816302,-0.086164,0.774639,0.027192,1.052960,-0.672634,0.707333,-0.367053,0.813337,-0.040793,0.616091,0.073556,0.710722,-0.025794,0.711895,0.432097,1.019808,0.165372,1
0.347937,0,0.216629,-0.042774,0.748030,-0.038994,0.423127,0.018069,0.456118,-0.564689,0.855795,-0.263169,0.929640,-0.198240,0.945028,0.067233,0.862222,0.082890,0.560257,0.097972,0.779751,-0.171327,1.055911,0.108835,0.555804,0.116259,0.544492,0.172824,0.600649,0.033815,0.965166,0.222857,0.725144,0.027800,1
0.347937,0,-0.337491,0.341836,-1.036695,-0.649550,0.148309,-0.209890,-0.110889,-0.466518,0.157778,-0.277457,0.073851,0.367239,0.569554,-0.239091,0.281966,0.257421,0.087519,0.268563,0.313161,0.038837,0.247371,-0.093096,0.143755,0.093446,-0.148199,0.185678,0.272719,0.550003,-0.057716,-0.274890,-0.006149,-0.037238,1
